lead_id,created_date,source,community_interest,zone,property_type_interest,budget_range,nationality,lead_score,stage,response_time_hours,total_interactions,ai_assisted,assigned_agent,conversion_value_sar,last_activity_date,follow_up_scheduled,target,conversion_probability,lead_priority
LEAD-007397,2024-09-26,Partner Agency,Al Rimal,East,Penthouse,500K-1M,Filipino,48,New,15.4,1,True,Agent E,0.0,2025-12-20,False,,0.9909802609963656,Hot
LEAD-007398,2025-02-25,Walk-in,Al Ahlam,Central,Duplex,2M-3M,UAE,73,Site Visit,1.5,6,True,Agent E,0.0,2025-12-28,True,,0.9777615606280042,Hot
LEAD-007399,2024-10-26,Social Media,Sedra,North,Apartment,3M-5M,Jordanian,52,Proposal Sent,14.8,8,True,Agent B,0.0,2025-12-18,True,,0.8029285486097364,Hot
LEAD-007400,2024-04-25,Call Center,Dar Al Salam,West,Villa,2M-3M,UAE,25,Site Visit,1.7,5,False,Agent E,0.0,2025-12-31,False,,0.8704155889028855,Hot
LEAD-007401,2025-01-12,Social Media,Dar Al Salam,West,Duplex,1M-2M,British,62,Proposal Sent,14.1,13,True,Agent D,0.0,2025-12-26,True,,0.36195549595777954,Cool
LEAD-007402,2024-08-14,Social Media,Al Fursan,West,Penthouse,2M-3M,Other,25,Qualified,1.9,4,False,Agent E,0.0,2025-12-25,True,,0.9504173131532409,Hot
LEAD-007403,2025-12-26,Social Media,Al Ahlam,Central,Townhouse,2M-3M,Filipino,24,Contacted,9.6,5,False,Agent C,0.0,2025-12-30,True,,0.9212675769829253,Hot
LEAD-007404,2024-10-14,Email Campaign,Warefa,North,Villa,500K-1M,Saudi,38,Site Visit,54.2,8,True,Agent C,0.0,2025-12-25,False,,0.8118191675230384,Hot
LEAD-007405,2024-06-26,Email Campaign,Dar Al Salam,West,Duplex,5M-10M,Saudi,39,Qualified,4.6,2,True,Agent C,0.0,2025-12-26,False,,0.97594076981061,Hot
LEAD-007406,2025-11-03,Website,Sedra,North,Duplex,500K-1M,Egyptian,60,Negotiation,15.2,7,False,Agent C,0.0,2025-12-26,False,,0.9508523938579239,Hot
LEAD-007407,2025-04-14,Walk-in,Alarous,North,Townhouse,3M-5M,Saudi,68,Negotiation,1.6,10,True,Agent B,0.0,2025-12-21,False,,0.7790916726097795,Hot
LEAD-007408,2025-07-12,Exhibition,Sedra,North,Apartment,5M-10M,UAE,36,Contacted,1.9,5,True,Agent C,0.0,2025-12-28,True,,0.9563522681767774,Hot
LEAD-007409,2024-04-27,Website,Sedra,North,Villa,500K-1M,Saudi,46,Negotiation,1.8,9,False,Agent B,0.0,2025-12-22,True,,0.5745949456428905,Warm
LEAD-007410,2025-01-13,Email Campaign,Al Yasmin,Central,Penthouse,2M-3M,Pakistani,55,Qualified,2.0,6,True,Agent B,0.0,2025-12-24,False,,0.9060503881226692,Hot
LEAD-007411,2024-06-30,Partner Agency,Al Bayan,South,Apartment,1M-2M,Indian,40,Site Visit,34.9,6,True,Agent D,0.0,2025-12-18,False,,0.877621789713978,Hot
LEAD-007412,2025-07-22,Social Media,Al Nargis,Central,Apartment,2M-3M,Jordanian,75,Qualified,5.4,5,True,Agent B,0.0,2025-12-31,True,,0.9867024614156604,Hot
LEAD-007413,2025-08-28,Social Media,Alarous,North,Apartment,3M-5M,American,62,Contacted,50.8,5,False,Agent F,0.0,2025-12-18,True,,0.9833228500378415,Hot
LEAD-007414,2024-11-21,Website,Warefa,North,Villa,3M-5M,Saudi,37,Qualified,3.7,2,False,Agent C,0.0,2025-12-25,True,,0.9757594296729434,Hot
LEAD-007415,2024-04-15,Exhibition,Dar Al Salam,West,Duplex,2M-3M,Saudi,68,Site Visit,1.9,9,True,Agent C,0.0,2025-12-20,True,,0.8063030955268645,Hot
LEAD-007416,2025-02-11,Website,Dar Al Salam,West,Villa,3M-5M,Saudi,56,Proposal Sent,9.9,6,False,Agent A,0.0,2025-12-30,True,,0.896131289633173,Hot
LEAD-007417,2024-04-15,Walk-in,Marafy,South,Apartment,5M-10M,Jordanian,91,Negotiation,0.8,6,True,Agent E,0.0,2025-12-26,True,,0.9801496179047055,Hot
LEAD-007418,2024-04-06,Email Campaign,Alarous,North,Townhouse,3M-5M,Jordanian,46,Proposal Sent,8.1,9,False,Agent A,0.0,2025-12-21,False,,0.4975389157579729,Cool
LEAD-007420,2024-01-14,Call Center,Al Yasmin,Central,Penthouse,1M-2M,Saudi,75,Proposal Sent,2.3,8,True,Agent F,0.0,2025-12-29,True,,0.8604315798234358,Hot
LEAD-007421,2024-07-24,Website,Al Ahlam,Central,Townhouse,2M-3M,Saudi,45,Qualified,23.9,4,True,Agent C,0.0,2025-12-28,False,,0.9555840573655466,Hot
LEAD-007422,2025-06-05,Call Center,Al Ahlam,Central,Townhouse,1M-2M,Saudi,5,Negotiation,0.9,8,True,Agent E,0.0,2025-12-20,True,,0.6309029102645338,Warm
LEAD-007423,2025-01-10,Social Media,Alarous,North,Townhouse,2M-3M,Saudi,66,Proposal Sent,29.6,11,True,Agent D,0.0,2025-12-28,False,,0.6117463769474397,Warm
LEAD-007424,2024-06-28,Website,Sedra,North,Villa,2M-3M,American,64,Site Visit,3.7,3,True,Agent B,0.0,2025-12-26,True,,0.9633390388130324,Hot
LEAD-007425,2024-02-02,Website,Al Fursan,West,Villa,2M-3M,Saudi,56,Site Visit,19.7,6,True,Agent A,0.0,2025-12-19,True,,0.8586689275731794,Hot
LEAD-007426,2024-12-23,Email Campaign,Al Bayan,South,Townhouse,500K-1M,American,68,Proposal Sent,0.5,7,True,Agent D,0.0,2025-12-23,True,,0.9554524171808433,Hot
LEAD-007427,2025-07-10,Call Center,Al Rimal,East,Townhouse,500K-1M,Pakistani,36,Qualified,1.8,7,False,Agent B,0.0,2025-12-19,True,,0.9062303949830399,Hot
LEAD-007428,2025-05-21,Website,Al Rimal,East,Villa,5M-10M,Pakistani,63,Contacted,6.9,5,True,Agent C,0.0,2025-12-18,True,,0.9624076567042479,Hot
LEAD-007429,2024-12-26,Website,Warefa,North,Villa,5M-10M,UAE,21,Site Visit,0.5,5,False,Agent C,0.0,2025-12-27,True,,0.8696881941941101,Hot
LEAD-007430,2024-01-13,Walk-in,Al Rimal,East,Apartment,1M-2M,Indian,27,Site Visit,2.7,7,False,Agent F,0.0,2025-12-22,True,,0.7141495767350781,Warm
LEAD-007431,2024-02-22,Social Media,Al Nargis,Central,Townhouse,2M-3M,Saudi,32,Qualified,8.3,3,False,Agent A,0.0,2025-12-19,True,,0.9261794400982437,Hot
LEAD-007435,2025-06-07,Social Media,Alarous,North,Villa,500K-1M,UAE,47,Site Visit,20.4,8,True,Agent E,0.0,2025-12-19,True,,0.8275183043015764,Hot
LEAD-007436,2025-11-27,Walk-in,Warefa,North,Townhouse,10M+,Indian,50,Negotiation,0.9,6,True,Agent A,0.0,2025-12-30,True,,0.91268914324156,Hot
LEAD-007437,2024-03-31,Referral,Al Nargis,Central,Penthouse,1M-2M,Jordanian,44,Qualified,6.5,4,True,Agent D,0.0,2025-12-25,True,,0.9116036519901156,Hot
LEAD-007439,2025-01-13,Website,Al Rimal,East,Townhouse,2M-3M,Saudi,54,Site Visit,1.5,8,True,Agent E,0.0,2025-12-24,False,,0.8441805219310435,Hot
LEAD-007440,2025-03-25,Referral,Al Ahlam,Central,Apartment,1M-2M,Saudi,78,Negotiation,25.9,9,True,Agent A,0.0,2025-12-25,True,,0.9065981160248501,Hot
LEAD-007441,2024-11-01,Website,Al Rimal,East,Townhouse,2M-3M,Saudi,71,Proposal Sent,19.3,11,True,Agent C,0.0,2025-12-25,False,,0.7093006373057877,Warm
LEAD-007442,2024-02-27,Website,Al Bayan,South,Townhouse,500K-1M,American,42,Contacted,13.1,3,True,Agent C,0.0,2025-12-20,True,,0.9543780117718154,Hot
LEAD-007445,2024-12-07,Call Center,Al Jawharah,East,Townhouse,2M-3M,British,21,Proposal Sent,7.8,10,True,Agent D,0.0,2025-12-21,False,,0.4159781769773205,Cool
LEAD-007447,2024-02-22,Website,Al Jawharah,East,Townhouse,5M-10M,Egyptian,37,Site Visit,7.4,6,True,Agent D,0.0,2025-12-25,True,,0.8102342340171077,Hot
LEAD-007448,2025-02-25,Referral,Alarous,North,Townhouse,5M-10M,Other,94,Negotiation,31.9,8,False,Agent F,0.0,2025-12-20,True,,0.9637215999969382,Hot
LEAD-007450,2025-03-09,Website,Marafy,South,Apartment,10M+,Other,42,New,8.1,1,False,Agent C,0.0,2025-12-22,True,,0.9817262754408596,Hot
LEAD-007451,2024-05-20,Website,Al Jawharah,East,Penthouse,2M-3M,UAE,60,New,43.8,2,True,Agent A,0.0,2025-12-31,False,,0.9862768272257721,Hot
LEAD-007452,2024-04-01,Partner Agency,Al Rimal,East,Villa,5M-10M,Indian,44,Contacted,2.1,3,False,Agent E,0.0,2025-12-21,False,,0.9520400984319926,Hot
LEAD-007453,2024-05-16,Website,Al Yasmin,Central,Duplex,2M-3M,American,50,Negotiation,5.1,6,True,Agent B,0.0,2025-12-30,False,,0.841914116703084,Hot
LEAD-007454,2024-06-12,Website,Al Jawharah,East,Townhouse,2M-3M,Saudi,42,Qualified,36.8,2,False,Agent C,0.0,2025-12-26,True,,0.9727100221061212,Hot
LEAD-007455,2025-10-15,Website,Al Fursan,West,Villa,2M-3M,Saudi,14,Qualified,21.4,5,False,Agent A,0.0,2025-12-26,True,,0.9190545677104983,Hot
LEAD-007457,2025-03-02,Call Center,Al Fursan,West,Villa,1M-2M,Saudi,44,Proposal Sent,0.1,11,False,Agent B,0.0,2025-12-23,False,,0.4358617361328772,Cool
LEAD-007458,2024-07-02,Exhibition,Alarous,North,Apartment,1M-2M,UAE,19,Proposal Sent,7.3,11,True,Agent F,0.0,2025-12-20,True,,0.3358126159010015,Cool
LEAD-007459,2024-09-30,Partner Agency,Al Ahlam,Central,Townhouse,2M-3M,Saudi,40,Contacted,7.3,4,True,Agent D,0.0,2025-12-25,True,,0.9464126377088925,Hot
LEAD-007460,2025-03-03,Website,Alarous,North,Apartment,2M-3M,Saudi,57,Proposal Sent,33.9,12,False,Agent A,0.0,2025-12-19,True,,0.4507175963991485,Cool
LEAD-007461,2025-02-02,Exhibition,Marafy,South,Apartment,3M-5M,American,42,Qualified,35.9,3,True,Agent F,0.0,2025-12-28,True,,0.9704032627710731,Hot
LEAD-007462,2025-01-10,Referral,Sedra,North,Villa,1M-2M,Saudi,82,Proposal Sent,9.9,10,True,Agent D,0.0,2025-12-28,True,,0.8084887546280006,Hot
LEAD-007463,2025-04-28,Referral,Al Ahlam,Central,Apartment,500K-1M,Saudi,41,Contacted,9.6,4,True,Agent D,0.0,2025-12-21,False,,0.9760133003229761,Hot
LEAD-007464,2024-07-15,Exhibition,Al Jawharah,East,Duplex,1M-2M,Filipino,33,Contacted,14.0,3,False,Agent B,0.0,2025-12-21,True,,0.9677116223760525,Hot
LEAD-007465,2024-04-11,Social Media,Warefa,North,Villa,5M-10M,UAE,31,Site Visit,7.0,6,True,Agent B,0.0,2025-12-23,True,,0.7438808885699896,Warm
LEAD-007466,2024-05-02,Website,Al Yasmin,Central,Apartment,5M-10M,Pakistani,81,Proposal Sent,19.1,10,True,Agent B,0.0,2025-12-30,True,,0.7916235852424046,Hot
LEAD-007467,2025-12-16,Referral,Al Ahlam,Central,Duplex,5M-10M,Saudi,47,Proposal Sent,3.5,15,True,Agent F,0.0,2025-12-21,True,,0.1441710911926118,Cold
LEAD-007470,2024-08-30,Website,Al Rimal,East,Apartment,2M-3M,Filipino,33,Proposal Sent,18.4,8,False,Agent D,0.0,2025-12-30,False,,0.7556557052950876,Hot
LEAD-007471,2025-02-27,Social Media,Al Fursan,West,Villa,500K-1M,Pakistani,40,Proposal Sent,8.0,9,False,Agent B,0.0,2025-12-27,True,,0.6513407870344489,Warm
LEAD-007472,2025-04-19,Email Campaign,Dar Al Salam,West,Townhouse,5M-10M,British,39,Qualified,2.2,4,True,Agent B,0.0,2025-12-25,False,,0.9517431427787197,Hot
LEAD-007473,2025-11-12,Social Media,Al Jawharah,East,Villa,500K-1M,Egyptian,54,Contacted,0.9,1,True,Agent B,0.0,2025-12-25,False,,0.9961224531684593,Hot
LEAD-007474,2024-12-20,Referral,Sedra,North,Apartment,500K-1M,UAE,89,Site Visit,1.0,3,False,Agent C,0.0,2025-12-29,False,,0.9966823795343943,Hot
LEAD-007475,2024-11-04,Website,Alarous,North,Villa,2M-3M,Saudi,35,Proposal Sent,5.3,11,True,Agent A,0.0,2025-12-24,False,,0.37019904166508527,Cool
LEAD-007476,2024-01-25,Referral,Dar Al Salam,West,Apartment,5M-10M,Indian,89,New,21.9,2,False,Agent F,0.0,2025-12-20,True,,0.9960193735683455,Hot
LEAD-007478,2024-09-20,Referral,Al Fursan,West,Duplex,10M+,UAE,80,Qualified,11.9,4,False,Agent A,0.0,2025-12-19,False,,0.9859876093058985,Hot
LEAD-007481,2025-05-15,Exhibition,Warefa,North,Villa,3M-5M,British,43,Contacted,2.2,4,True,Agent D,0.0,2025-12-18,False,,0.936919767500623,Hot
LEAD-007482,2024-07-06,Social Media,Alarous,North,Penthouse,500K-1M,American,62,Contacted,0.6,4,True,Agent C,0.0,2025-12-29,True,,0.974269865682399,Hot
LEAD-007484,2025-12-05,Website,Sedra,North,Villa,2M-3M,Egyptian,67,Qualified,3.8,5,True,Agent A,0.0,2025-12-22,True,,0.9667368993580595,Hot
LEAD-007485,2025-06-28,Email Campaign,Al Fursan,West,Villa,1M-2M,American,39,Contacted,4.3,2,True,Agent B,0.0,2025-12-31,True,,0.9835077783447428,Hot
LEAD-007486,2024-09-17,Referral,Al Ahlam,Central,Apartment,10M+,British,67,Qualified,1.8,4,True,Agent D,0.0,2025-12-18,True,,0.9806275287570851,Hot
LEAD-007487,2024-12-13,Referral,Alarous,North,Apartment,1M-2M,Indian,53,Qualified,10.9,2,True,Agent A,0.0,2025-12-30,False,,0.98605689472956,Hot
LEAD-007488,2024-12-22,Website,Al Ahlam,Central,Apartment,2M-3M,Filipino,70,Site Visit,9.8,9,True,Agent B,0.0,2025-12-19,True,,0.8784551596741828,Hot
LEAD-007489,2024-08-31,Social Media,Alarous,North,Apartment,2M-3M,UAE,53,Contacted,10.3,1,False,Agent B,0.0,2025-12-27,False,,0.9903422057895415,Hot
LEAD-007490,2024-12-30,Walk-in,Al Fursan,West,Villa,3M-5M,Indian,54,Negotiation,0.2,8,True,Agent A,0.0,2025-12-23,True,,0.8351190218081682,Hot
LEAD-007492,2024-07-04,Call Center,Sedra,North,Townhouse,1M-2M,Saudi,55,New,4.5,3,True,Agent F,0.0,2025-12-20,True,,0.9748119477205068,Hot
LEAD-007494,2024-07-07,Social Media,Dar Al Salam,West,Apartment,10M+,Saudi,19,Qualified,26.0,2,True,Agent B,0.0,2025-12-31,True,,0.9492677475927292,Hot
LEAD-007495,2025-12-01,Walk-in,Al Yasmin,Central,Apartment,1M-2M,Filipino,60,Negotiation,0.7,11,True,Agent D,0.0,2025-12-31,True,,0.7616234308275832,Hot
LEAD-007496,2024-03-05,Exhibition,Al Ahlam,Central,Villa,2M-3M,Other,56,Site Visit,25.3,9,True,Agent D,0.0,2025-12-20,True,,0.6333255659961934,Warm
LEAD-007497,2025-06-04,Social Media,Alarous,North,Duplex,500K-1M,Other,45,New,1.9,3,False,Agent D,0.0,2025-12-21,False,,0.9838951003039812,Hot
LEAD-007500,2025-03-11,Website,Al Yasmin,Central,Villa,5M-10M,Saudi,69,Qualified,7.4,4,True,Agent B,0.0,2025-12-29,True,,0.9721349411658187,Hot
LEAD-007501,2024-08-08,Website,Marafy,South,Townhouse,1M-2M,American,70,Site Visit,6.2,1,False,Agent D,0.0,2025-12-19,True,,0.9943136553211827,Hot
LEAD-007502,2024-02-29,Website,Dar Al Salam,West,Villa,3M-5M,American,68,Qualified,6.2,2,True,Agent C,0.0,2025-12-24,False,,0.9795777235318435,Hot
LEAD-007503,2024-08-14,Referral,Alarous,North,Penthouse,500K-1M,Saudi,100,Negotiation,3.9,6,False,Agent E,0.0,2025-12-18,True,,0.9881183601770099,Hot
LEAD-007504,2025-09-22,Exhibition,Al Ahlam,Central,Duplex,3M-5M,Saudi,54,Contacted,12.4,2,True,Agent F,0.0,2025-12-18,True,,0.9946000047838964,Hot
LEAD-007505,2025-05-28,Social Media,Al Rimal,East,Villa,2M-3M,Indian,26,Qualified,7.5,4,False,Agent D,0.0,2025-12-29,True,,0.9391010032043668,Hot
LEAD-007507,2024-03-26,Referral,Al Nargis,Central,Townhouse,2M-3M,American,49,New,2.8,1,False,Agent C,0.0,2025-12-22,False,,0.9779196106635568,Hot
LEAD-007509,2024-11-21,Referral,Dar Al Salam,West,Penthouse,3M-5M,Saudi,52,Qualified,6.0,3,True,Agent A,0.0,2025-12-21,False,,0.9744413101998087,Hot
LEAD-007510,2025-09-26,Website,Al Yasmin,Central,Villa,1M-2M,Saudi,65,Proposal Sent,26.4,10,True,Agent C,0.0,2025-12-22,True,,0.7679502946467632,Hot
LEAD-007511,2025-10-05,Exhibition,Sedra,North,Townhouse,5M-10M,UAE,66,Proposal Sent,3.9,14,True,Agent F,0.0,2025-12-19,False,,0.40985538172058217,Cool
LEAD-007512,2025-02-26,Exhibition,Al Fursan,West,Villa,1M-2M,American,56,Site Visit,10.5,4,True,Agent E,0.0,2025-12-26,True,,0.971418113550625,Hot
LEAD-007513,2025-01-25,Email Campaign,Dar Al Salam,West,Apartment,2M-3M,UAE,69,Contacted,2.8,2,False,Agent D,0.0,2025-12-30,True,,0.9930774908031104,Hot
LEAD-007514,2025-03-24,Walk-in,Warefa,North,Townhouse,500K-1M,Egyptian,99,Negotiation,2.9,11,True,Agent A,0.0,2025-12-19,True,,0.8303535848084314,Hot
LEAD-007515,2025-09-18,Website,Al Fursan,West,Villa,500K-1M,UAE,58,Qualified,1.6,7,True,Agent C,0.0,2025-12-21,True,,0.948348065302252,Hot
LEAD-007516,2024-03-24,Social Media,Al Ahlam,Central,Villa,10M+,Saudi,70,Contacted,32.3,2,True,Agent D,0.0,2025-12-27,True,,0.9855196776779962,Hot
LEAD-007517,2024-06-28,Website,Al Ahlam,Central,Apartment,1M-2M,Filipino,68,Site Visit,1.9,4,False,Agent D,0.0,2025-12-26,False,,0.981783461912588,Hot
LEAD-007518,2025-05-18,Website,Alarous,North,Apartment,1M-2M,Saudi,57,Qualified,6.1,2,True,Agent B,0.0,2025-12-30,True,,0.9896251696667548,Hot
LEAD-007519,2024-07-17,Social Media,Al Jawharah,East,Villa,2M-3M,Saudi,31,Contacted,5.9,2,True,Agent C,0.0,2025-12-29,True,,0.9711599845988562,Hot
LEAD-007520,2025-09-04,Social Media,Warefa,North,Apartment,2M-3M,Saudi,59,Proposal Sent,5.0,12,False,Agent F,0.0,2025-12-25,True,,0.5851727295302244,Warm
LEAD-007521,2025-10-14,Website,Al Bayan,South,Apartment,1M-2M,UAE,38,Contacted,13.1,3,True,Agent B,0.0,2025-12-27,True,,0.9901762584489097,Hot
LEAD-007522,2024-04-08,Social Media,Al Yasmin,Central,Apartment,500K-1M,Indian,11,Contacted,8.3,2,True,Agent F,0.0,2025-12-28,False,,0.9560578349666242,Hot
LEAD-007523,2024-03-07,Social Media,Al Jawharah,East,Apartment,1M-2M,Jordanian,41,Site Visit,1.3,6,True,Agent C,0.0,2025-12-21,False,,0.8369474132618795,Hot
LEAD-007524,2025-01-15,Website,Alarous,North,Villa,5M-10M,Saudi,69,Site Visit,6.7,10,True,Agent E,0.0,2025-12-22,True,,0.7280146660930383,Warm
LEAD-007525,2024-04-18,Social Media,Dar Al Salam,West,Apartment,2M-3M,British,26,Qualified,10.4,3,True,Agent F,0.0,2025-12-19,True,,0.9519888838099005,Hot
LEAD-007526,2025-07-16,Website,Marafy,South,Duplex,2M-3M,Indian,75,Negotiation,24.3,9,True,Agent D,0.0,2025-12-23,True,,0.9181158532585431,Hot
LEAD-007529,2025-07-14,Exhibition,Al Nargis,Central,Villa,1M-2M,Jordanian,80,Proposal Sent,21.8,10,True,Agent E,0.0,2025-12-19,True,,0.9021791468787883,Hot
LEAD-007530,2025-10-29,Website,Al Yasmin,Central,Duplex,1M-2M,Saudi,65,Contacted,6.8,2,True,Agent C,0.0,2025-12-21,True,,0.9956162694559256,Hot
LEAD-007531,2024-03-29,Website,Al Jawharah,East,Apartment,1M-2M,Jordanian,19,Negotiation,8.7,10,True,Agent C,0.0,2025-12-20,True,,0.2985169907659663,Cool
LEAD-007537,2025-01-30,Website,Al Fursan,West,Villa,1M-2M,Indian,64,Negotiation,9.5,7,True,Agent C,0.0,2025-12-20,True,,0.911083662609964,Hot
LEAD-007538,2024-01-06,Email Campaign,Sedra,North,Penthouse,1M-2M,Saudi,63,Contacted,13.0,1,True,Agent A,0.0,2025-12-23,True,,0.9848007144623357,Hot
LEAD-007539,2024-05-19,Walk-in,Warefa,North,Penthouse,3M-5M,UAE,95,Negotiation,2.3,6,True,Agent D,0.0,2025-12-31,True,,0.9688532787865622,Hot
LEAD-007540,2024-01-20,Partner Agency,Al Nargis,Central,Villa,3M-5M,Saudi,27,Site Visit,37.4,5,False,Agent C,0.0,2025-12-23,False,,0.821790291095454,Hot
LEAD-007541,2025-07-12,Website,Al Bayan,South,Villa,1M-2M,Saudi,36,Contacted,5.4,5,False,Agent F,0.0,2025-12-22,False,,0.9612978421180662,Hot
LEAD-007542,2024-04-12,Call Center,Marafy,South,Duplex,5M-10M,Indian,71,Site Visit,0.3,8,False,Agent F,0.0,2025-12-21,False,,0.8963717647038025,Hot
LEAD-007543,2025-05-02,Referral,Sedra,North,Apartment,1M-2M,Jordanian,80,Negotiation,2.4,8,False,Agent E,0.0,2025-12-25,False,,0.9446553404021109,Hot
LEAD-007544,2024-03-29,Social Media,Marafy,South,Duplex,1M-2M,British,65,Negotiation,26.9,8,True,Agent F,0.0,2025-12-24,False,,0.8054243752009886,Hot
LEAD-007545,2024-04-13,Call Center,Sedra,North,Apartment,2M-3M,Saudi,60,Contacted,0.6,5,True,Agent D,0.0,2025-12-18,True,,0.9479782754349756,Hot
LEAD-007547,2025-07-13,Social Media,Dar Al Salam,West,Townhouse,2M-3M,American,71,Proposal Sent,19.3,12,True,Agent F,0.0,2025-12-20,True,,0.6987324234484076,Warm
LEAD-007548,2025-11-28,Walk-in,Dar Al Salam,West,Townhouse,3M-5M,Saudi,53,Site Visit,8.8,9,True,Agent F,0.0,2025-12-23,True,,0.8364424000975623,Hot
LEAD-007549,2024-09-19,Website,Al Jawharah,East,Townhouse,2M-3M,Saudi,47,Qualified,24.6,3,True,Agent A,0.0,2025-12-24,True,,0.9637390156050728,Hot
LEAD-007551,2025-09-16,Website,Al Bayan,South,Apartment,3M-5M,American,39,Negotiation,10.2,5,False,Agent F,0.0,2025-12-19,True,,0.9733769918774036,Hot
LEAD-007552,2025-08-14,Website,Sedra,North,Townhouse,2M-3M,Saudi,55,Negotiation,3.5,12,False,Agent E,0.0,2025-12-19,True,,0.4885928720586261,Cool
LEAD-007553,2024-06-17,Social Media,Al Yasmin,Central,Apartment,5M-10M,Filipino,90,Site Visit,6.0,9,True,Agent D,0.0,2025-12-23,False,,0.9019585257120423,Hot
LEAD-007555,2025-09-21,Walk-in,Al Jawharah,East,Penthouse,500K-1M,UAE,64,Site Visit,1.7,4,False,Agent A,0.0,2025-12-20,True,,0.9881095515537326,Hot
LEAD-007557,2025-03-13,Website,Dar Al Salam,West,Villa,3M-5M,Indian,82,Site Visit,3.3,5,False,Agent F,0.0,2025-12-25,False,,0.9808404683372701,Hot
LEAD-007559,2024-10-15,Website,Marafy,South,Villa,2M-3M,Indian,69,Site Visit,14.8,8,True,Agent B,0.0,2025-12-19,False,,0.8658920646624961,Hot
LEAD-007560,2025-12-25,Referral,Dar Al Salam,West,Penthouse,2M-3M,Jordanian,59,New,0.6,1,True,Agent E,0.0,2025-12-29,True,,0.9968707296014446,Hot
LEAD-007561,2024-05-24,Walk-in,Al Yasmin,Central,Villa,5M-10M,Egyptian,70,Negotiation,3.4,11,True,Agent B,0.0,2025-12-19,True,,0.502237832761319,Warm
LEAD-007562,2025-07-26,Social Media,Dar Al Salam,West,Townhouse,1M-2M,Saudi,45,Site Visit,12.1,7,False,Agent A,0.0,2025-12-21,True,,0.865921903882813,Hot
LEAD-007563,2024-06-04,Referral,Al Jawharah,East,Villa,10M+,Saudi,62,Negotiation,3.5,9,True,Agent E,0.0,2025-12-20,True,,0.6674756721523424,Warm
LEAD-007564,2024-09-23,Website,Al Rimal,East,Townhouse,10M+,Saudi,78,Proposal Sent,5.4,8,False,Agent B,0.0,2025-12-29,True,,0.8830171443712083,Hot
LEAD-007565,2024-06-09,Walk-in,Al Rimal,East,Townhouse,3M-5M,Egyptian,91,Negotiation,2.0,6,True,Agent D,0.0,2025-12-21,True,,0.9648848124653011,Hot
LEAD-007566,2024-03-27,Website,Al Jawharah,East,Apartment,1M-2M,Saudi,51,Negotiation,5.6,8,True,Agent B,0.0,2025-12-19,True,,0.7151867733644616,Warm
LEAD-007567,2025-08-19,Social Media,Dar Al Salam,West,Apartment,3M-5M,Egyptian,52,Proposal Sent,18.5,15,False,Agent F,0.0,2025-12-30,False,,0.2530347481352083,Cool
LEAD-007569,2025-09-15,Website,Sedra,North,Townhouse,3M-5M,Jordanian,57,Proposal Sent,15.0,15,True,Agent E,0.0,2025-12-21,True,,0.2073923687104279,Cold
LEAD-007570,2025-07-19,Exhibition,Al Bayan,South,Villa,3M-5M,Egyptian,78,Negotiation,9.3,9,True,Agent D,0.0,2025-12-25,True,,0.922440821522274,Hot
LEAD-007571,2024-11-08,Call Center,Sedra,North,Duplex,2M-3M,Other,37,Contacted,0.1,6,True,Agent B,0.0,2025-12-23,True,,0.8962955379551785,Hot
LEAD-007574,2024-11-01,Email Campaign,Al Nargis,Central,Townhouse,2M-3M,Jordanian,57,Site Visit,3.0,6,False,Agent B,0.0,2025-12-26,True,,0.9158280822407759,Hot
LEAD-007576,2025-07-13,Website,Al Rimal,East,Apartment,1M-2M,Saudi,64,Negotiation,3.8,8,False,Agent C,0.0,2025-12-31,True,,0.9149939623447273,Hot
LEAD-007578,2025-08-18,Social Media,Al Jawharah,East,Villa,2M-3M,Other,57,Site Visit,5.0,6,False,Agent A,0.0,2025-12-31,True,,0.9404226171828272,Hot
LEAD-007579,2025-02-08,Walk-in,Marafy,South,Townhouse,3M-5M,British,52,Contacted,0.4,3,True,Agent F,0.0,2025-12-18,True,,0.976307786034359,Hot
LEAD-007580,2024-07-15,Partner Agency,Dar Al Salam,West,Villa,2M-3M,Saudi,39,Contacted,6.8,1,False,Agent F,0.0,2025-12-28,True,,0.9886260186365734,Hot
LEAD-007581,2024-11-14,Website,Al Yasmin,Central,Penthouse,1M-2M,American,24,Site Visit,1.6,10,True,Agent B,0.0,2025-12-20,True,,0.44994998908292344,Cool
LEAD-007582,2024-07-29,Website,Sedra,North,Apartment,10M+,Egyptian,50,Contacted,15.4,1,False,Agent D,0.0,2025-12-27,False,,0.9871602440560544,Hot
LEAD-007583,2024-02-13,Email Campaign,Alarous,North,Townhouse,2M-3M,Egyptian,22,Contacted,15.5,5,True,Agent A,0.0,2025-12-31,True,,0.7562425724313135,Hot
LEAD-007585,2024-08-17,Email Campaign,Al Jawharah,East,Apartment,2M-3M,Jordanian,51,New,14.1,4,True,Agent F,0.0,2025-12-25,True,,0.9700563643137252,Hot
LEAD-007586,2024-07-10,Social Media,Al Rimal,East,Villa,5M-10M,Egyptian,69,Proposal Sent,9.4,10,True,Agent D,0.0,2025-12-26,True,,0.6897554599558762,Warm
LEAD-007587,2025-01-12,Social Media,Warefa,North,Townhouse,1M-2M,Filipino,46,Proposal Sent,3.9,9,False,Agent B,0.0,2025-12-29,False,,0.553679047879372,Warm
